Nit_data,X,Y
0.01,412391,358154
0.01,412391,358054
0.01,412391,357954
0.85,412391,357854
0.85,412391,357754
0.85,412391,357654
0.85,412391,357554
0.2,412391,357454
0.2,412391,357354
0.2,412391,357254
0.01,412391,357154
0.4,412391,357054
0.4,412391,356954
0.4,412391,356854
0.4,412391,356754
0.01,412391,356654
0.5,412391,356554
0.5,412391,356454
0.5,412391,356354
0.5,412391,356254
0.5,412391,356154
0.5,412491,361254
0.5,412491,361154
0.5,412491,361054
0.5,412491,360954
0.5,412491,360854
0.5,412491,360754
0.4,412491,360654
0.4,412491,360554
0.4,412491,360454
0.4,412491,360354
0.4,412491,360254
0.3,412491,360154
0.3,412491,360054
0.3,412491,359954
0.3,412491,359854
0.3,412491,359754
0.1,412491,359654
0.1,412491,359554
0.1,412491,359454
0.1,412491,359354
0.3,412491,359254
0.01,412491,359154
0.7,412491,359054
0.7,412491,358954
0.7,412491,358854
0.01,412491,358754
0.01,412491,358654
0.01,412491,358554
0.01,412491,358454
0.01,412491,358354
0.01,412491,358254
0.01,412491,358154
0.01,412491,358054
0.01,412491,357954
0.01,412491,357854
0.01,412491,357754
0.01,412491,357654
0.01,412491,357554
0.2,412491,357454
0.2,412491,357354
0.2,412491,357254
0.25,412491,357154
0.25,412491,357054
0.25,412491,356954
0.4,412491,356854
0.4,412491,356754
0.02,412491,356654
0.5,412491,356554
0.5,412491,356454
0.5,412491,356354
0.5,412491,356254
0.5,412491,356154
0.5,412591,361254
0.5,412591,361154
0.5,412591,361054
0.5,412591,360954
0.5,412591,360854
0.5,412591,360754
0.4,412591,360654
0.4,412591,360554
0.4,412591,360454
0.4,412591,360354
0.4,412591,360254
0.3,412591,360154
0.3,412591,360054
0.3,412591,359954
0.3,412591,359854
0.3,412591,359754
0.1,412591,359654
0.1,412591,359554
0.1,412591,359454
0.1,412591,359354
0.3,412591,359254
0.02,412591,359154
0.02,412591,359054
0.02,412591,358954
0.02,412591,358854
0.02,412591,358754
0.02,412591,358654
0.02,412591,358554
0.02,412591,358454
0.02,412591,358354
0.02,412591,358254
0.02,412591,358154
0.02,412591,358054
0.02,412591,357954
0.02,412591,357854
0.02,412591,357754
0.02,412591,357654
0.02,412591,357554
0.2,412591,357454
0.2,412591,357354
0.2,412591,357254
0.25,412591,357154
0.25,412591,357054
0.25,412591,356954
0.4,412591,356854
0.4,412591,356754
0.02,412591,356654
0.5,412591,356554
0.5,412591,356454
0.5,412591,356354
0.5,412591,356254
0.5,412591,356154
0.5,412691,361254
0.5,412691,361154
0.5,412691,361054
0.5,412691,360954
0.5,412691,360854
0.5,412691,360754
0.4,412691,360654
0.4,412691,360554
0.4,412691,360454
0.4,412691,360354
0.4,412691,360254
0.3,412691,360154
0.3,412691,360054
0.3,412691,359954
0.3,412691,359854
0.3,412691,359754
0.1,412691,359654
0.1,412691,359554
0.1,412691,359454
0.1,412691,359354
0.3,412691,359254
0.02,412691,359154
0.02,412691,359054
0.02,412691,358954
0.02,412691,358854
0.02,412691,358754
0.02,412691,358654
0.02,412691,358554
0.02,412691,358454
0.02,412691,358354
0.02,412691,358254
0.02,412691,358154
0.02,412691,358054
0.02,412691,357954
0.02,412691,357854
0.02,412691,357754
0.02,412691,357654
0.02,412691,357554
0.2,412691,357454
0.2,412691,357354
0.2,412691,357254
0.25,412691,357154
0.25,412691,357054
0.25,412691,356954
0.4,412691,356854
0.4,412691,356754
0.02,412691,356654
0.5,412691,356554
0.5,412691,356454
0.5,412691,356354
0.5,412691,356254
0.5,412691,356154
0.5,412791,361254
0.5,412791,361154
0.5,412791,361054
0.5,412791,360954
0.5,412791,360854
0.5,412791,360754
0.4,412791,360654
0.4,412791,360554
0.4,412791,360454
0.4,412791,360354
0.4,412791,360254
0.3,412791,360154
0.3,412791,360054
0.3,412791,359954
0.3,412791,359854
0.3,412791,359754
0.1,412791,359654
0.1,412791,359554
0.1,412791,359454
0.1,412791,359354
0.3,412791,359254
0.02,412791,359154
0.02,412791,359054
0.02,412791,358954
0.02,412791,358854
0.02,412791,358754
0.02,412791,358654
0.02,412791,358554
0.02,412791,358454
0.02,412791,358354
0.02,412791,358254
0.02,412791,358154
0.02,412791,358054
0.02,412791,357954
0.02,412791,357854
0.02,412791,357754
0.02,412791,357654
0.02,412791,357554
0.2,412791,357454
0.2,412791,357354
0.2,412791,357254
0.25,412791,357154
0.25,412791,357054
0.25,412791,356954
0.4,412791,356854
0.4,412791,356754
0.02,412791,356654
0.5,412791,356554
0.5,412791,356454
0.5,412791,356354
0.5,412791,356254
0.5,412791,356154
0.5,412891,361254
0.5,412891,361154
0.5,412891,361054
0.5,412891,360954
0.5,412891,360854
0.5,412891,360754
0.4,412891,360654
0.4,412891,360554
0.4,412891,360454
0.4,412891,360354
0.4,412891,360254
0.3,412891,360154
0.3,412891,360054
0.3,412891,359954
0.3,412891,359854
0.3,412891,359754
0.1,412891,359654
0.1,412891,359554
0.1,412891,359454
0.1,412891,359354
0.3,412891,359254
0.02,412891,359154
0.02,412891,359054
0.02,412891,358954
0.02,412891,358854
0.02,412891,358754
0.02,412891,358654
0.02,412891,358554
0.02,412891,358454
0.02,412891,358354
0.02,412891,358254
0.02,412891,358154
0.02,412891,358054
0.02,412891,357954
0.02,412891,357854
0.02,412891,357754
0.02,412891,357654
0.02,412891,357554
0.2,412891,357454
0.2,412891,357354
0.2,412891,357254
0.25,412891,357154
0.25,412891,357054
0.25,412891,356954
0.4,412891,356854
0.4,412891,356754
0.02,412891,356654
0.5,412891,356554
0.5,412891,356454
0.5,412891,356354
0.5,412891,356254
0.5,412891,356154
0.5,412991,361254
0.5,412991,361154
0.5,412991,361054
0.5,412991,360954
0.5,412991,360854
0.5,412991,360754
0.4,412991,360654
0.4,412991,360554
0.4,412991,360454
0.4,412991,360354
0.4,412991,360254
0.3,412991,360154
0.3,412991,360054
0.3,412991,359954
0.3,412991,359854
0.3,412991,359754
0.1,412991,359654
0.1,412991,359554
0.1,412991,359454
0.1,412991,359354
0.3,412991,359254
0.02,412991,359154
0.02,412991,359054
0.02,412991,358954
0.02,412991,358854
0.02,412991,358754
0.02,412991,358654
0.02,412991,358554
0.02,412991,358454
0.02,412991,358354
0.02,412991,358254
0.02,412991,358154
0.02,412991,358054
0.02,412991,357954
0.02,412991,357854
0.02,412991,357754
0.02,412991,357654
0.02,412991,357554
0.2,412991,357454
0.2,412991,357354
0.2,412991,357254
0.25,412991,357154
0.25,412991,357054
0.25,412991,356954
0.4,412991,356854
0.4,412991,356754
0.02,412991,356654
0.5,412991,356554
0.5,412991,356454
0.5,412991,356354
0.5,412991,356254
0.5,412991,356154
0.5,413091,361254
0.5,413091,361154
0.5,413091,361054
0.5,413091,360954
0.5,413091,360854
0.5,413091,360754
0.4,413091,360654
0.4,413091,360554
0.4,413091,360454
0.4,413091,360354
0.4,413091,360254
0.3,413091,360154
0.3,413091,360054
0.3,413091,359954
0.3,413091,359854
0.3,413091,359754
0.1,413091,359654
0.1,413091,359554
0.1,413091,359454
0.1,413091,359354
0.02,413091,359254
0.02,413091,359154
0.02,413091,359054
0.02,413091,358954
0.02,413091,358854
0.02,413091,358754
0.02,413091,358654
0.02,413091,358554
0.02,413091,358454
0.02,413091,358354
0.02,413091,358254
0.02,413091,358154
0.02,413091,358054
0.02,413091,357954
0.02,413091,357854
0.02,413091,357754
0.02,413091,357654
0.02,413091,357554
0.2,413091,357454
0.2,413091,357354
0.2,413091,357254
0.25,413091,357154
0.25,413091,357054
0.25,413091,356954
0.4,413091,356854
0.4,413091,356754
0.02,413091,356654
0.5,413091,356554
0.5,413091,356454
0.5,413091,356354
0.5,413091,356254
0.5,413091,356154
0.5,413191,361254
0.5,413191,361154
0.5,413191,361054
0.5,413191,360954
0.5,413191,360854
0.5,413191,360754
0.4,413191,360654
0.4,413191,360554
0.4,413191,360454
0.4,413191,360354
0.4,413191,360254
0.3,413191,360154
0.3,413191,360054
0.3,413191,359954
0.3,413191,359854
0.3,413191,359754
0.02,413191,359654
0.47,413191,359554
0.47,413191,359454
0.02,413191,359354
0.02,413191,359254
0.02,413191,359154
0.02,413191,359054
0.02,413191,358954
0.02,413191,358854
0.02,413191,358754
0.02,413191,358654
0.02,413191,358554
0.02,413191,358454
0.02,413191,358354
0.02,413191,358254
0.02,413191,358154
0.02,413191,358054
0.02,413191,357954
0.02,413191,357854
0.02,413191,357754
0.02,413191,357654
0.02,413191,357554
0.2,413191,357454
0.2,413191,357354
0.2,413191,357254
0.25,413191,357154
0.25,413191,357054
0.25,413191,356954
0.4,413191,356854
0.4,413191,356754
0.02,413191,356654
0.5,413191,356554
0.5,413191,356454
0.5,413191,356354
0.5,413191,356254
0.5,413191,356154
0.5,413291,361254
0.5,413291,361154
0.5,413291,361054
0.5,413291,360954
0.5,413291,360854
0.5,413291,360754
0.4,413291,360654
0.4,413291,360554
0.4,413291,360454
0.4,413291,360354
0.4,413291,360254
0.3,413291,360154
0.3,413291,360054
0.3,413291,359954
0.3,413291,359854
0.3,413291,359754
0.02,413291,359654
0.47,413291,359554
0.47,413291,359454
0.02,413291,359354
0.02,413291,359254
0.02,413291,359154
0.02,413291,359054
0.02,413291,358954
0.02,413291,358854
0.02,413291,358754
0.02,413291,358654
0.02,413291,358554
0.02,413291,358454
0.02,413291,358354
0.02,413291,358254
0.02,413291,358154
0.02,413291,358054
0.02,413291,357954
0.02,413291,357854
0.02,413291,357754
0.02,413291,357654
0.02,413291,357554
0.2,413291,357454
0.2,413291,357354
0.2,413291,357254
0.25,413291,357154
0.25,413291,357054
0.25,413291,356954
0.4,413291,356854
0.4,413291,356754
0.02,413291,356654
0.5,413291,356554
0.5,413291,356454
0.5,413291,356354
0.5,413291,356254
0.5,413291,356154
0.5,413391,361254
0.5,413391,361154
0.5,413391,361054
0.5,413391,360954
0.5,413391,360854
0.5,413391,360754
0.4,413391,360654
0.4,413391,360554
0.4,413391,360454
0.4,413391,360354
0.4,413391,360254
0.3,413391,360154
0.3,413391,360054
0.3,413391,359954
0.3,413391,359854
0.3,413391,359754
0.37,413391,359654
0.47,413391,359554
0.47,413391,359454
0.37,413391,359354
0.37,413391,359254
0.37,413391,359154
0.37,413391,359054
0.37,413391,358954
0.37,413391,358854
0.37,413391,358754
0.37,413391,358654
0.37,413391,358554
0.37,413391,358454
0.37,413391,358354
0.37,413391,358254
0.37,413391,358154
0.37,413391,358054
0.37,413391,357954
0.37,413391,357854
0.37,413391,357754
0.02,413391,357654
0.02,413391,357554
0.2,413391,357454
0.2,413391,357354
0.2,413391,357254
0.25,413391,357154
0.25,413391,357054
0.25,413391,356954
0.4,413391,356854
0.4,413391,356754
0.02,413391,356654
0.5,413391,356554
0.5,413391,356454
0.5,413391,356354
0.5,413391,356254
0.5,413391,356154
0.5,413491,361254
0.5,413491,361154
0.5,413491,361054
0.5,413491,360954
0.5,413491,360854
0.5,413491,360754
0.4,413491,360654
0.4,413491,360554
0.4,413491,360454
0.4,413491,360354
0.4,413491,360254
0.3,413491,360154
0.3,413491,360054
0.3,413491,359954
0.3,413491,359854
0.3,413491,359754
0.37,413491,359654
0.47,413491,359554
0.47,413491,359454
0.37,413491,359354
0.37,413491,359254
0.37,413491,359154
0.37,413491,359054
0.37,413491,358954
0.37,413491,358854
0.37,413491,358754
0.37,413491,358654
0.37,413491,358554
0.37,413491,358454
0.37,413491,358354
0.37,413491,358254
0.37,413491,358154
0.37,413491,358054
0.37,413491,357954
0.37,413491,357854
0.37,413491,357754
0.4,413491,357654
0.4,413491,357554
0.4,413491,357454
0.4,413491,357354
0.4,413491,357254
0.4,413491,357154
0.4,413491,357054
0.4,413491,356954
0.4,413491,356854
0.4,413491,356754
0.02,413491,356654
0.5,413491,356554
0.5,413491,356454
0.5,413491,356354
0.5,413491,356254
0.5,413491,356154
0.5,413591,361254
0.5,413591,361154
0.5,413591,361054
0.5,413591,360954
0.5,413591,360854
0.5,413591,360754
0.4,413591,360654
0.4,413591,360554
0.4,413591,360454
0.4,413591,360354
0.4,413591,360254
0.3,413591,360154
0.3,413591,360054
0.3,413591,359954
0.3,413591,359854
0.3,413591,359754
0.37,413591,359654
0.37,413591,359554
0.37,413591,359454
0.37,413591,359354
0.37,413591,359254
0.37,413591,359154
0.37,413591,359054
0.37,413591,358954
0.37,413591,358854
0.37,413591,358754
0.37,413591,358654
0.37,413591,358554
0.37,413591,358454
0.37,413591,358354
0.37,413591,358254
0.37,413591,358154
0.37,413591,358054
0.37,413591,357954
0.37,413591,357854
0.37,413591,357754
0.4,413591,357654
0.4,413591,357554
0.4,413591,357454
0.4,413591,357354
0.4,413591,357254
0.4,413591,357154
0.02,413591,357054
0.02,413591,356954
0.02,413591,356854
0.02,413591,356754
0.02,413591,356654
0.5,413591,356554
0.5,413591,356454
0.5,413591,356354
0.5,413591,356254
0.5,413591,356154
0.5,413691,361254
0.5,413691,361154
0.5,413691,361054
0.5,413691,360954
0.5,413691,360854
0.5,413691,360754
0.4,413691,360654
0.4,413691,360554
0.4,413691,360454
0.4,413691,360354
0.4,413691,360254
0.3,413691,360154
0.3,413691,360054
0.3,413691,359954
0.3,413691,359854
0.3,413691,359754
0.37,413691,359654
0.37,413691,359554
0.37,413691,359454
0.37,413691,359354
0.37,413691,359254
0.37,413691,359154
0.37,413691,359054
0.37,413691,358954
0.37,413691,358854
0.37,413691,358754
0.37,413691,358654
0.37,413691,358554
0.37,413691,358454
0.37,413691,358354
0.37,413691,358254
0.37,413691,358154
0.37,413691,358054
0.37,413691,357954
0.37,413691,357854
0.37,413691,357754
0.4,413691,357654
0.4,413691,357554
0.4,413691,357454
0.4,413691,357354
0.4,413691,357254
0.4,413691,357154
0.02,413691,357054
0.02,413691,356954
0.02,413691,356854
0.02,413691,356754
0.02,413691,356654
0.5,413691,356554
0.5,413691,356454
0.5,413691,356354
0.5,413691,356254
0.5,413691,356154
0.5,413791,361254
0.5,413791,361154
0.5,413791,361054
0.5,413791,360954
0.5,413791,360854
0.5,413791,360754
0.4,413791,360654
0.4,413791,360554
0.4,413791,360454
0.4,413791,360354
0.4,413791,360254
0.3,413791,360154
0.3,413791,360054
0.3,413791,359954
0.3,413791,359854
0.3,413791,359754
0.4,413791,359654
0.4,413791,359554
0.4,413791,359454
0.4,413791,359354
0.4,413791,359254
0.4,413791,359154
0.4,413791,359054
0.4,413791,358954
0.4,413791,358854
0.4,413791,358754
0.4,413791,358654
0.4,413791,358554
0.4,413791,358454
0.4,413791,358354
0.4,413791,358254
0.4,413791,358154
0.4,413791,358054
0.4,413791,357954
0.4,413791,357854
0.4,413791,357754
0.4,413791,357654
0.4,413791,357554
0.4,413791,357454
0.4,413791,357354
0.4,413791,357254
0.4,413791,357154
0.02,413791,357054
0.02,413791,356954
0.02,413791,356854
0.02,413791,356754
0.02,413791,356654
0.5,413791,356554
0.5,413791,356454
0.5,413791,356354
0.5,413791,356254
0.5,413791,356154
0.5,413891,361254
0.5,413891,361154
0.5,413891,361054
0.5,413891,360954
0.5,413891,360854
0.5,413891,360754
0.4,413891,360654
0.4,413891,360554
0.4,413891,360454
0.4,413891,360354
0.4,413891,360254
0.4,413891,360154
0.4,413891,360054
0.4,413891,359954
0.4,413891,359854
0.4,413891,359754
0.4,413891,359654
0.4,413891,359554
0.4,413891,359454
0.4,413891,359354
0.4,413891,359254
0.4,413891,359154
0.4,413891,359054
0.4,413891,358954
0.4,413891,358854
0.4,413891,358754
0.4,413891,358654
0.4,413891,358554
0.4,413891,358454
0.4,413891,358354
0.4,413891,358254
0.4,413891,358154
0.4,413891,358054
0.4,413891,357954
0.4,413891,357854
0.4,413891,357754
0.4,413891,357654
0.4,413891,357554
0.4,413891,357454
0.4,413891,357354
0.4,413891,357254
0.4,413891,357154
0.02,413891,357054
0.02,413891,356954
0.02,413891,356854
0.02,413891,356754
0.02,413891,356654
0.5,413891,356554
0.5,413891,356454
0.5,413891,356354
0.5,413891,356254
0.5,413891,356154
0.5,413991,361254
0.5,413991,361154
0.5,413991,361054
0.5,413991,360954
0.5,413991,360854
0.5,413991,360754
0.4,413991,360654
0.4,413991,360554
0.4,413991,360454
0.4,413991,360354
0.4,413991,360254
0.4,413991,360154
0.4,413991,360054
0.4,413991,359954
0.4,413991,359854
0.4,413991,359754
0.4,413991,359654
0.4,413991,359554
0.4,413991,359454
0.4,413991,359354
0.4,413991,359254
0.4,413991,359154
0.4,413991,359054
0.4,413991,358954
0.4,413991,358854
0.4,413991,358754
0.4,413991,358654
0.4,413991,358554
0.4,413991,358454
0.4,413991,358354
0.4,413991,358254
0.4,413991,358154
0.4,413991,358054
0.4,413991,357954
0.4,413991,357854
0.4,413991,357754
0.4,413991,357654
0.4,413991,357554
0.4,413991,357454
0.4,413991,357354
0.4,413991,357254
0.4,413991,357154
0.02,413991,357054
0.02,413991,356954
0.02,413991,356854
0.02,413991,356754
0.02,413991,356654
0.5,413991,356554
0.5,413991,356454
0.5,413991,356354
0.5,413991,356254
0.5,413991,356154
0.5,414091,361254
0.5,414091,361154
0.5,414091,361054
0.5,414091,360954
0.5,414091,360854
0.5,414091,360754
0.4,414091,360654
0.4,414091,360554
0.4,414091,360454
0.4,414091,360354
0.4,414091,360254
0.4,414091,360154
0.4,414091,360054
0.4,414091,359954
0.4,414091,359854
0.4,414091,359754
0.4,414091,359654
0.4,414091,359554
0.4,414091,359454
0.4,414091,359354
0.4,414091,359254
0.4,414091,359154
0.4,414091,359054
0.4,414091,358954
0.4,414091,358854
0.4,414091,358754
0.4,414091,358654
0.4,414091,358554
0.4,414091,358454
0.4,414091,358354
0.4,414091,358254
0.4,414091,358154
0.4,414091,358054
0.4,414091,357954
0.4,414091,357854
0.4,414091,357754
0.4,414091,357654
0.4,414091,357554
0.4,414091,357454
0.4,414091,357354
0.4,414091,357254
0.4,414091,357154
0.02,414091,357054
0.02,414091,356954
0.02,414091,356854
0.02,414091,356754
0.02,414091,356654
0.5,414091,356554
0.5,414091,356454
0.5,414091,356354
0.5,414091,356254
0.5,414091,356154
0.5,414191,361254
0.5,414191,361154
0.5,414191,361054
0.5,414191,360954
0.5,414191,360854
0.5,414191,360754
0.5,414191,360654
0.5,414191,360554
0.5,414191,360454
0.5,414191,360354
0.5,414191,360254
0.5,414191,360154
0.5,414191,360054
0.5,414191,359954
0.5,414191,359854
0.5,414191,359754
0.5,414191,359654
0.5,414191,359554
0.5,414191,359454
0.5,414191,359354
0.5,414191,359254
0.5,414191,359154
0.5,414191,359054
0.5,414191,358954
0.5,414191,358854
0.5,414191,358754
0.5,414191,358654
0.5,414191,358554
0.5,414191,358454
0.5,414191,358354
0.5,414191,358254
0.5,414191,358154
0.5,414191,358054
0.5,414191,357954
0.5,414191,357854
0.5,414191,357754
0.5,414191,357654
0.5,414191,357554
0.5,414191,357454
0.5,414191,357354
0.5,414191,357254
0.5,414191,357154
0.5,414191,357054
0.5,414191,356954
0.5,414191,356854
0.5,414191,356754
0.5,414191,356654
0.5,414191,356554
0.5,414191,356454
0.5,414191,356354
0.5,414191,356254
0.5,414191,356154
0.5,414291,361254
0.5,414291,361154
0.5,414291,361054
0.5,414291,360954
0.5,414291,360854
0.5,414291,360754
0.5,414291,360654
0.5,414291,360554
0.5,414291,360454
0.5,414291,360354
0.5,414291,360254
0.5,414291,360154
0.5,414291,360054
0.5,414291,359954
0.5,414291,359854
0.5,414291,359754
0.5,414291,359654
0.5,414291,359554
0.5,414291,359454
0.5,414291,359354
0.5,414291,359254
0.5,414291,359154
0.5,414291,359054
0.5,414291,358954
0.5,414291,358854
0.5,414291,358754
0.5,414291,358654
0.5,414291,358554
0.5,414291,358454
0.5,414291,358354
0.5,414291,358254
0.5,414291,358154
0.5,414291,358054
0.5,414291,357954
0.5,414291,357854
0.5,414291,357754
0.5,414291,357654
0.5,414291,357554
0.5,414291,357454
0.5,414291,357354
0.5,414291,357254
0.5,414291,357154
0.5,414291,357054
0.5,414291,356954
0.5,414291,356854
0.5,414291,356754
0.5,414291,356654
0.5,414291,356554
0.5,414291,356454
0.5,414291,356354
0.5,414291,356254
0.5,414291,356154
0.5,414391,361254
0.5,414391,361154
0.5,414391,361054
0.5,414391,360954
0.5,414391,360854
0.5,414391,360754
0.5,414391,360654
0.5,414391,360554
0.5,414391,360454
0.5,414391,360354
0.5,414391,360254
0.5,414391,360154
0.5,414391,360054
0.5,414391,359954
0.5,414391,359854
0.5,414391,359754
0.5,414391,359654
0.5,414391,359554
0.5,414391,359454
0.5,414391,359354
0.5,414391,359254
0.5,414391,359154
0.5,414391,359054
0.5,414391,358954
0.5,414391,358854
0.5,414391,358754
0.5,414391,358654
0.5,414391,358554
0.5,414391,358454
0.5,414391,358354
0.5,414391,358254
0.5,414391,358154
0.5,414391,358054
0.5,414391,357954
0.5,414391,357854
0.5,414391,357754
0.5,414391,357654
0.5,414391,357554
0.5,414391,357454
0.5,414391,357354
0.5,414391,357254
0.5,414391,357154
0.5,414391,357054
0.5,414391,356954
0.5,414391,356854
0.5,414391,356754
0.5,414391,356654
0.5,414391,356554
0.5,414391,356454
0.5,414391,356354
0.5,414391,356254
0.5,414391,356154
0.5,414491,361254
0.5,414491,361154
0.5,414491,361054
0.5,414491,360954
0.5,414491,360854
0.5,414491,360754
0.5,414491,360654
0.5,414491,360554
0.5,414491,360454
0.5,414491,360354
0.5,414491,360254
0.5,414491,360154
0.5,414491,360054
0.5,414491,359954
0.5,414491,359854
0.5,414491,359754
0.5,414491,359654
0.5,414491,359554
0.5,414491,359454
0.5,414491,359354
0.5,414491,359254
0.5,414491,359154
0.5,414491,359054
0.5,414491,358954
0.5,414491,358854
0.5,414491,358754
0.5,414491,358654
0.5,414491,358554
0.5,414491,358454
0.5,414491,358354
0.5,414491,358254
0.5,414491,358154
0.5,414491,358054
0.5,414491,357954
0.5,414491,357854
0.5,414491,357754
0.5,414491,357654
0.5,414491,357554
0.5,414491,357454
0.5,414491,357354
0.5,414491,357254
0.5,414491,357154
0.5,414491,357054
0.5,414491,356954
0.5,414491,356854
0.5,414491,356754
0.5,414491,356654
0.5,414491,356554
0.5,414491,356454
0.5,414491,356354
0.5,414491,356254
0.5,414491,356154
0.5,414591,361254
0.5,414591,361154
0.5,414591,361054
0.5,414591,360954
0.5,414591,360854
0.5,414591,360754
0.5,414591,360654
0.5,414591,360554
0.5,414591,360454
0.5,414591,360354
0.5,414591,360254
0.5,414591,360154
0.5,414591,360054
0.5,414591,359954
0.5,414591,359854
0.5,414591,359754
0.5,414591,359654
0.5,414591,359554
0.5,414591,359454
0.5,414591,359354
0.5,414591,359254
0.5,414591,359154
0.5,414591,359054
0.5,414591,358954
0.5,414591,358854
0.5,414591,358754
0.5,414591,358654
0.5,414591,358554
0.5,414591,358454
0.5,414591,358354
0.5,414591,358254
0.5,414591,358154
0.5,414591,358054
0.5,414591,357954
0.5,414591,357854
0.5,414591,357754
0.5,414591,357654
0.5,414591,357554
0.5,414591,357454
0.5,414591,357354
0.5,414591,357254
0.5,414591,357154
0.5,414591,357054
0.5,414591,356954
0.5,414591,356854
0.5,414591,356754
0.5,414591,356654
0.5,414591,356554
0.5,414591,356454
0.5,414591,356354
0.5,414591,356254
0.5,414591,356154
0.5,414691,361254
0.5,414691,361154
0.5,414691,361054
0.5,414691,360954
0.5,414691,360854
0.5,414691,360754
0.5,414691,360654
0.5,414691,360554
0.5,414691,360454
0.5,414691,360354
0.5,414691,360254
0.5,414691,360154
0.5,414691,360054
0.5,414691,359954
0.5,414691,359854
0.5,414691,359754
0.5,414691,359654
0.5,414691,359554
0.5,414691,359454
0.5,414691,359354
0.5,414691,359254
0.5,414691,359154
0.5,414691,359054
0.5,414691,358954
0.5,414691,358854
0.5,414691,358754
0.5,414691,358654
0.5,414691,358554
0.5,414691,358454
0.5,414691,358354
0.5,414691,358254
0.5,414691,358154
0.5,414691,358054
0.5,414691,357954
0.5,414691,357854
0.5,414691,357754
0.5,414691,357654
0.5,414691,357554
0.5,414691,357454
0.5,414691,357354
0.5,414691,357254
0.5,414691,357154
0.5,414691,357054
0.5,414691,356954
0.5,414691,356854
0.5,414691,356754
0.5,414691,356654
0.5,414691,356554
0.5,414691,356454
0.5,414691,356354
0.5,414691,356254
0.5,414691,356154
0.5,414791,361254
0.5,414791,361154
0.5,414791,361054
0.5,414791,360954
0.5,414791,360854
0.5,414791,360754
0.5,414791,360654
0.5,414791,360554
0.5,414791,360454
0.5,414791,360354
0.5,414791,360254
0.5,414791,360154
0.5,414791,360054
0.5,414791,359954
0.5,414791,359854
0.5,414791,359754
0.5,414791,359654
0.5,414791,359554
0.5,414791,359454
0.5,414791,359354
0.5,414791,359254
0.5,414791,359154
0.5,414791,359054
0.5,414791,358954
0.5,414791,358854
0.5,414791,358754
0.5,414791,358654
0.5,414791,358554
0.5,414791,358454
0.5,414791,358354
0.5,414791,358254
0.5,414791,358154
0.5,414791,358054
0.5,414791,357954
0.5,414791,357854
0.5,414791,357754
0.5,414791,357654
0.5,414791,357554
0.5,414791,357454
0.5,414791,357354
0.5,414791,357254
0.5,414791,357154
0.5,414791,357054
0.5,414791,356954
0.5,414791,356854
0.5,414791,356754
0.5,414791,356654
0.5,414791,356554
0.5,414791,356454
0.5,414791,356354
0.5,414791,356254
0.5,414791,356154
0.5,414891,361254
0.5,414891,361154
0.5,414891,361054
0.5,414891,360954
0.5,414891,360854
0.5,414891,360754
0.5,414891,360654
0.5,414891,360554
0.5,414891,360454
0.5,414891,360354
0.5,414891,360254
0.5,414891,360154
0.5,414891,360054
0.5,414891,359954
0.5,414891,359854
0.5,414891,359754
0.5,414891,359654
0.5,414891,359554
0.5,414891,359454
0.5,414891,359354
0.5,414891,359254
0.5,414891,359154
0.5,414891,359054
0.5,414891,358954
0.5,414891,358854
0.5,414891,358754
0.5,414891,358654
0.5,414891,358554
0.5,414891,358454
0.5,414891,358354
0.5,414891,358254
0.5,414891,358154
0.5,414891,358054
0.5,414891,357954
0.5,414891,357854
0.5,414891,357754
0.5,414891,357654
0.5,414891,357554
0.5,414891,357454
0.5,414891,357354
0.5,414891,357254
0.5,414891,357154
0.5,414891,357054
0.5,414891,356954
0.5,414891,356854
0.5,414891,356754
0.5,414891,356654
0.5,414891,356554
0.5,414891,356454
0.5,414891,356354
0.5,414891,356254
0.5,414891,356154
